0,Hateful Tweet ID,hate_speech,Reply Tweet ID,counter_speech,counter_speech,Q2,Q3,Q4,target,clarity,evidence,emotional_appeal,rebuttal,audience_adaptation,fairness
4619,907370846272065538,"the ironic fact that you're outraged by ""your white is showing"" and not ""what a fucking nigger"" confirms that you are, literally, like that.  https://t.co/O1e9wNTSDM",907371267350827009,"@TreMelvin They always get so offended by ""not all white people"" which If I'm not talking to you, run along, hence he ended up proving your point",1,0.0,0.0,,ethnicity/race,2,1,0,2,1,3
4620,907370846272065538,"the ironic fact that you're outraged by ""your white is showing"" and not ""what a fucking nigger"" confirms that you are, literally, like that.  https://t.co/O1e9wNTSDM",907372896552673281,@TreMelvin But y'all are making it out to be all white people.,1,0.0,0.0,,ethnicity/race,2,1,0,1,1,3
4621,907370846272065538,"the ironic fact that you're outraged by ""your white is showing"" and not ""what a fucking nigger"" confirms that you are, literally, like that.  https://t.co/O1e9wNTSDM",907373058037559298,@TreMelvin That ain't cool. That's some racist shit at it's finest. #AllLivesMatter,1,1.0,0.0,,ethnicity/race,2,1,1,1,1,2
4622,907370846272065538,"the ironic fact that you're outraged by ""your white is showing"" and not ""what a fucking nigger"" confirms that you are, literally, like that.  https://t.co/O1e9wNTSDM",907379407479865345,"@TreMelvin Oh dear Tre you offended the white folk
But we're the snowflakes?",1,0.0,0.0,,ethnicity/race,1,1,0,1,1,3
4623,907370846272065538,"the ironic fact that you're outraged by ""your white is showing"" and not ""what a fucking nigger"" confirms that you are, literally, like that.  https://t.co/O1e9wNTSDM",907445675142598656,@brikenbur @TreMelvin That's your black ass opinion,1,0.0,1.0,,ethnicity/race,1,1,1,1,1,1
4649,993923301855526912,"i hate wen niggas ask ”do u got a backwood i cud use bro?” broke ass weak weird nigga NO i dont, all my woods are for ME...and to u bitches, quit kickin it wit these lil niggas 50 deep in air bnbs wit no smoke or quality liquor lol u all just end up lookin like dork ass idiots.",993923749509349376,@XavierWulf A daily reminder that Wulf does wtf he wants.,1,0.0,0.0,,ethnicity/race,1,1,0,1,1,2
4650,993923301855526912,"i hate wen niggas ask ”do u got a backwood i cud use bro?” broke ass weak weird nigga NO i dont, all my woods are for ME...and to u bitches, quit kickin it wit these lil niggas 50 deep in air bnbs wit no smoke or quality liquor lol u all just end up lookin like dork ass idiots.",993926112085532672,@XavierWulf Ppl too broke for backwoods shouldnt smoke weed 😂 get your shit together ffs,1,0.0,1.0,,ethnicity/race,2,1,1,1,1,2
4651,993923301855526912,"i hate wen niggas ask ”do u got a backwood i cud use bro?” broke ass weak weird nigga NO i dont, all my woods are for ME...and to u bitches, quit kickin it wit these lil niggas 50 deep in air bnbs wit no smoke or quality liquor lol u all just end up lookin like dork ass idiots.",993933936655925248,@XavierWulf All types and levels of weird and weak 😳,1,0.0,0.0,,ethnicity/race,1,1,0,1,1,3
4652,993923301855526912,"i hate wen niggas ask ”do u got a backwood i cud use bro?” broke ass weak weird nigga NO i dont, all my woods are for ME...and to u bitches, quit kickin it wit these lil niggas 50 deep in air bnbs wit no smoke or quality liquor lol u all just end up lookin like dork ass idiots.",993938081140166656,@XavierWulf @elliottoconnor who pissed off the captain,1,0.0,0.0,,ethnicity/race,1,1,0,1,1,2
4653,993923301855526912,"i hate wen niggas ask ”do u got a backwood i cud use bro?” broke ass weak weird nigga NO i dont, all my woods are for ME...and to u bitches, quit kickin it wit these lil niggas 50 deep in air bnbs wit no smoke or quality liquor lol u all just end up lookin like dork ass idiots.",994226305330642944,"@XavierWulf If I ask, I shall receive 🤷🏼‍♀️Bc if u asked u would receive too... sharing is caring between friends, my friend.",1,1.0,0.0,,ethnicity/race,2,2,1,2,1,3
4762,497253346320084992,"If we're dating, don't be a sensitive bitch when I insult you, I expect to be insulted back.",497295342535475200,"@Breacada @CauseWereGuys fuck u, ur the sensitive bitch,
Mofo",1,0.0,1.0,,gender,2,1,1,1,1,1
4956,330938549669081088,Girl I wanna rip my dick off and throw it at your pussy.,330990056821108736,"@robdelaney literally, the dumbest thing you've ever said. Oh, wait. .... Give it a minute.",1,0.0,0.0,,gender,1,1,1,1,1,1
4957,330938549669081088,Girl I wanna rip my dick off and throw it at your pussy.,330981131027640320,@robdelaney tell me more about this thing you call #romance,1,0.0,0.0,,gender,1,1,0,1,1,3
4958,330938549669081088,Girl I wanna rip my dick off and throw it at your pussy.,330966903122182144,@robdelaney how could anyone ever love you.,1,0.0,0.0,,gender,2,1,1,1,1,2
4960,330938549669081088,Girl I wanna rip my dick off and throw it at your pussy.,330960210648768514,@robdelaney this tweet made me rip my face off and sit on it.,1,0.0,0.0,,gender,2,1,1,1,1,2
4964,330938549669081088,Girl I wanna rip my dick off and throw it at your pussy.,330945957292285952,@robdelaney where do you git this shit,1,0.0,1.0,,gender,1,1,0,1,1,2
4965,330938549669081088,Girl I wanna rip my dick off and throw it at your pussy.,330945074278060032,@robdelaney I'll knock it right out the air with my bug zapper zzzzz zzzp,1,0.0,1.0,,gender,2,1,1,1,1,1
4966,330938549669081088,Girl I wanna rip my dick off and throw it at your pussy.,330944400567984128,@robdelaney I guess twitter is the place where you leave all the stuff that isn't funny. Still waiting for something that is,1,0.0,0.0,,gender,3,1,1,1,1,3
4967,330938549669081088,Girl I wanna rip my dick off and throw it at your pussy.,330944326152646656,@robdelaney If you lived in the insect kingdom this could be seen as normal and possibly even romantical. :-S,1,0.0,1.0,,gender,3,2,1,2,1,3
4976,330938549669081088,Girl I wanna rip my dick off and throw it at your pussy.,330941019464028160,@robdelaney not a good pickup line for the drive thru employee at the Wendy's in Culver City FYI...,1,1.0,0.0,,gender,2,1,1,1,1,3
4978,330938549669081088,Girl I wanna rip my dick off and throw it at your pussy.,330940744380596224,@robdelaney Get out of my head.,1,0.0,0.0,,gender,1,1,0,1,1,2
4979,330938549669081088,Girl I wanna rip my dick off and throw it at your pussy.,330940447868481536,@robdelaney Thats disgusting! U FRIGGIN PIG! BITE ME!,1,0.0,1.0,,gender,1,1,1,1,1,1
4982,330938549669081088,Girl I wanna rip my dick off and throw it at your pussy.,330940197955047424,"@robdelaney future employers look at these ya know... I'd clean up that potty mouth if you want a real job, mister.",1,0.0,1.0,,gender,2,1,1,2,1,2
4984,330938549669081088,Girl I wanna rip my dick off and throw it at your pussy.,330940119559323648,@robdelaney what's your success rate with that line?,1,0.0,0.0,,gender,2,1,1,1,1,3
4985,330938549669081088,Girl I wanna rip my dick off and throw it at your pussy.,330940051267665921,@morgan_murphy @robdelaney Thank you for letting us &amp; your Mom know that tweet was meant for you. I was wondering who Rob was tweeting.,1,0.0,1.0,,gender,2,1,0,1,1,3
4989,330938549669081088,Girl I wanna rip my dick off and throw it at your pussy.,330939701630480386,@robdelaney holy #Jesus this is too much for an early #Sunday morning?!? Please reconsider your #tweets Rob...please #?,1,0.0,0.0,,gender,3,1,1,1,1,3
4997,330938549669081088,Girl I wanna rip my dick off and throw it at your pussy.,330939406720589824,@robdelaney don't talk to my mom like that!!! she is on here too,1,0.0,1.0,,gender,2,1,1,1,1,3
5009,384043241659588608,"i can't even @emk194 Call me sexist, but I actually prefer having guys in charge. Lol atmosphere is more laid-back &amp; fun. Women are serious",384103081040166912,@YesYoureSexist You took my tweet out of context. I'd appreciate it if you you removed it.,1,0.0,0.0,,gender,3,1,1,2,1,3
5013,393900483292561409,"Yeah, like not start wars. @tnolton2 I'm no sexist but there are some things women do that men just won't.",393905228330045441,"@YesYoureSexist like Cleopatra,  Aefelflaed, Margaret of Anjou or The queen of Jhansi did?  Yeah.   Go shut up.",1,0.0,1.0,,gender,2,2,0,1,1,2
5015,398112706722422784,You're a dumb asshole. @jamiecowan92 I'm no sexist btw cause I'd punch a woman to show that she's equal #equality,398114148862529536,@YesYoureSexist away and suck yer farts through a straw ya fur,1,0.0,1.0,,gender,1,1,1,1,1,1
5016,398112706722422784,You're a dumb asshole. @jamiecowan92 I'm no sexist btw cause I'd punch a woman to show that she's equal #equality,398129093612695552,@YesYoureSexist away and take yer face for a shite,1,0.0,1.0,,gender,1,1,1,1,1,1
5017,398648903530057730,"We can't even fucking ride bikes now? What the shit is this? @james19XX I'm not sexist, but girls riding bikes just looked weird af.",398649526086414337,@YesYoureSexist @james19XX did we just travel back in time to the 19th century?,1,0.0,0.0,,gender,2,1,0,2,1,3
5023,405464396932997121,"RT @In_The_AYERR I'm not sexist, but I must say women are the worst drivers...",407069309769232384,@YesYoureSexist @In_The_AYERR You know if you're going to be sexist can you at least come up with something original? Stand out a little man,1,0.0,1.0,,gender,3,1,1,2,1,3
5025,410576848997740544,"Too bad they won't take you! @the_CRISPY_man Call me sexist all you want, but I'll take a woman who can cook over one who can't ANY DAY",410578257948315648,@YesYoureSexist That's false... See.. I cook extraordinarily well. It would be fun to cook together. Get your head out of your ASS.,1,0.0,1.0,,gender,2,2,1,2,1,1
5063,462636174280908800,"Don't worry, they don't care what you think. @TommyWard15: Call me sexist but I despise female comedians and female rappers",462636657016340480,@YesYoureSexist I will sock your mom in her fucking uterus if you ever talk to me like that again,1,0.0,1.0,,gender,2,1,1,2,1,1
5078,571022296846114817,"When u know what an OBVIOUS lie the #PayGap is, Valenti's ""solution"" would be LOL were it not scary cuz they mean it. http://t.co/hKFsNHfine",571022474848051200,"@MT8_9 lol that doesnt even make sense, and yet she'll be the first to probably say minimum wage should be $15",1,0.0,0.0,,gender,2,1,0,2,1,3
5190,847517755406520321,@CJDicarlis First off the nigga to the far left looks like the Crimson Chin and the one in the middle looks like Cleft the boy Chin Wonder #GetEm,847518072219033602,@EzZybruhman You can exit my mentions for that one https://t.co/OLRIC0Umvo,1,0.0,0.0,,ethnicity/race,1,1,0,1,1,3
5309,848585876854669313,"@nelsonchamisa Hahaha, uchazviVotera wega with the illegal sanctions ur party asked 4 our pple 2 suffer, traitors.",848611862551945218,@simonmeke7 @nelsonchamisa What illegal sanctions? ?? Mention just one?,1,0.0,0.0,,political affiliation,3,1,0,2,1,3
5467,849481474009178112,I question whether or not the filthy casuals will understand that this Japanese man in a Michael Jackson leather suit is the shit. #sdlive,849482226693791744,@SuplexCityLimit Unpopular opinion but I think hes just okay hasn't had a blow away match since sami and he wrestles the same match everytime.,1,0.0,0.0,,ethnicity/race,2,1,1,2,1,3
8,1044596023442776066,"A MILF is a sexy ass mom over 35. If you’re 20, you’re just a bitch with a baby.",1044597013835321344,@Bandoo_Prime YOU ARE CANCELLED,1,0.0,0.0,,gender,1,1,1,1,1,2
9,1044596023442776066,"A MILF is a sexy ass mom over 35. If you’re 20, you’re just a bitch with a baby.",1044652967872335872,@Bandoo_Prime I gotta unfollow u bro,1,0.0,0.0,,gender,1,1,1,1,1,3
10,1044596023442776066,"A MILF is a sexy ass mom over 35. If you’re 20, you’re just a bitch with a baby.",1045277442984808449,"@Bandoo_Prime But a MILF stands for a Mum I would like to fuck so the key word is MUM so if you are a mum and sexy age does not define that title and you can't just be calling females bitches do you not have a mum, aunties, sister's and cousins have some respect Bro.",1,1.0,0.0,,gender,3,2,1,2,1,2
11,1044596023442776066,"A MILF is a sexy ass mom over 35. If you’re 20, you’re just a bitch with a baby.",1045327818278785025,"@Bandoo_Prime @leah_foster1 don’t listen to him, u a milf",1,0.0,0.0,,gender,2,1,1,1,1,2
188,1107042648026742787,"Waited forever to smash this one chick and when i did the pussy was dry and the mouth was trash. Talking bout ""when you coming back""? Neva Bitch! Y'all females stay talking about dick size but be dry af or yall booty wind stank when a nigga hit it from the back lol - DU🏆",1107043274701881345,@HBCUfessions So u still fcuk even though she was dry... Maybe you should have tried foreplay first.. Children need not 2 have sex..,1,0.0,1.0,,gender,2,1,1,2,1,2
189,1107042648026742787,"Waited forever to smash this one chick and when i did the pussy was dry and the mouth was trash. Talking bout ""when you coming back""? Neva Bitch! Y'all females stay talking about dick size but be dry af or yall booty wind stank when a nigga hit it from the back lol - DU🏆",1107044194411925505,"@HBCUfessions A dry vagina is a easy fix... its called lube. What can you do about a lil dick? 👀 lol

Booty wind 😂😂😂",1,0.0,1.0,,gender,2,1,1,2,1,1
190,1107042648026742787,"Waited forever to smash this one chick and when i did the pussy was dry and the mouth was trash. Talking bout ""when you coming back""? Neva Bitch! Y'all females stay talking about dick size but be dry af or yall booty wind stank when a nigga hit it from the back lol - DU🏆",1107043395619434499,@HBCUfessions Maybe YOU just couldn’t get the pussy wet 🤷🏾‍♀️,1,1.0,0.0,,gender,2,1,1,2,1,2
191,1107042648026742787,"Waited forever to smash this one chick and when i did the pussy was dry and the mouth was trash. Talking bout ""when you coming back""? Neva Bitch! Y'all females stay talking about dick size but be dry af or yall booty wind stank when a nigga hit it from the back lol - DU🏆",1107054882220064768,@HBCUfessions Can’t defend the weak mouth but if she was dry she just might have not been into u bro... or worse u got trash dick,1,0.0,1.0,,gender,3,1,1,2,1,2
192,1107042648026742787,"Waited forever to smash this one chick and when i did the pussy was dry and the mouth was trash. Talking bout ""when you coming back""? Neva Bitch! Y'all females stay talking about dick size but be dry af or yall booty wind stank when a nigga hit it from the back lol - DU🏆",1107082699498549248,@HBCUfessions Whew IF SHE COULDNT GET WET ITS YOUUUUU HOMEBOY😂💯 shawty not feeling ya probably after she seen your dick😬🤷🏽‍♀️,1,0.0,1.0,,gender,2,1,1,2,1,2
193,1107042648026742787,"Waited forever to smash this one chick and when i did the pussy was dry and the mouth was trash. Talking bout ""when you coming back""? Neva Bitch! Y'all females stay talking about dick size but be dry af or yall booty wind stank when a nigga hit it from the back lol - DU🏆",1107093417459417089,@HBCUfessions and ya dick was probably little,1,0.0,1.0,,gender,1,1,1,1,1,2
194,1107042648026742787,"Waited forever to smash this one chick and when i did the pussy was dry and the mouth was trash. Talking bout ""when you coming back""? Neva Bitch! Y'all females stay talking about dick size but be dry af or yall booty wind stank when a nigga hit it from the back lol - DU🏆",1107165882642583552,"@HBCUfessions In her defence   the dick was tiny , there was little or no foreplay and his balls stank 🤮 so dont come here acting all high and mighty . https://t.co/4dI21qDePX",1,0.0,1.0,,gender,3,1,1,3,1,2
195,1107042648026742787,"Waited forever to smash this one chick and when i did the pussy was dry and the mouth was trash. Talking bout ""when you coming back""? Neva Bitch! Y'all females stay talking about dick size but be dry af or yall booty wind stank when a nigga hit it from the back lol - DU🏆",1107303982211444737,"@HBCUfessions So it was dry but he still slept with her? Her mouth was trash, but he still slept with her? A young woman’s “booty wind” stank and you still slept with her? 😭😭😭😭 these niggas be telling on themselves",1,0.0,1.0,,gender,3,1,1,3,1,2
196,1107042648026742787,"Waited forever to smash this one chick and when i did the pussy was dry and the mouth was trash. Talking bout ""when you coming back""? Neva Bitch! Y'all females stay talking about dick size but be dry af or yall booty wind stank when a nigga hit it from the back lol - DU🏆",1107325014733291520,@HBCUfessions Its your job to get her wet. Seems like you fell... short.,1,0.0,1.0,,gender,3,1,1,2,1,3
197,1107042648026742787,"Waited forever to smash this one chick and when i did the pussy was dry and the mouth was trash. Talking bout ""when you coming back""? Neva Bitch! Y'all females stay talking about dick size but be dry af or yall booty wind stank when a nigga hit it from the back lol - DU🏆",1107713589475987458,"@HBCUfessions If a woman is dry during sex it's 99.9999% the man's fault..learn that now lil homey, or you dick is going to stay unsatisfied as your lovers",1,1.0,1.0,,gender,3,2,1,2,1,2
345,1195091441724403718,That’s also part and parcel of Whiteness™️ and it’s why the White woman majority voted for pussy grabber Trump in ‘16. It’s also why they voted against Wendy Davis here in Texas too. White patriarchy keeps them comfortable and privileged so they’re sticking with it. https://t.co/wtUf0i1m6J,1195091817772904448,@docrocktex26 And those white women were raised in households where GOD mandated that the women follow the men. That the man was the head of the household and the last word.,1,1.0,0.0,,gender,3,2,1,2,1,3
346,1195091441724403718,That’s also part and parcel of Whiteness™️ and it’s why the White woman majority voted for pussy grabber Trump in ‘16. It’s also why they voted against Wendy Davis here in Texas too. White patriarchy keeps them comfortable and privileged so they’re sticking with it. https://t.co/wtUf0i1m6J,1195137396729208832,@docrocktex26 @margaritateresa @tamlor1 It would b interesting 2 see a further breakdown by state. Were the white women voters mostly from red states? Did eligible white women not get out to vote? I’m a white women and every white women I know voted for Clinton.,1,1.0,0.0,,gender,3,2,0,2,1,3
347,1195091441724403718,That’s also part and parcel of Whiteness™️ and it’s why the White woman majority voted for pussy grabber Trump in ‘16. It’s also why they voted against Wendy Davis here in Texas too. White patriarchy keeps them comfortable and privileged so they’re sticking with it. https://t.co/wtUf0i1m6J,1195150126664339456,"@docrocktex26 @tamlor1 I am white, and I didn’t vote for him, I SWEAR💓
(Also, I am sorry we let you down)",1,0.0,0.0,,gender,2,1,1,1,1,3
348,1195091441724403718,That’s also part and parcel of Whiteness™️ and it’s why the White woman majority voted for pussy grabber Trump in ‘16. It’s also why they voted against Wendy Davis here in Texas too. White patriarchy keeps them comfortable and privileged so they’re sticking with it. https://t.co/wtUf0i1m6J,1195286605101182976,"@docrocktex26 @SFriedInfidel @tamlor1 Clinton was white. Black voter turnout dropped dramatically in 2016. Don’t complain if you don’t show up.

https://t.co/T16k0orCjp",1,1.0,0.0,,gender,3,2,1,2,1,3
474,1229604569161691136,Weak ass nigga had sneak him from the back come fight a Black”Meauli” nigga that know how to fight pussy ass niggas https://t.co/C7llgmnSNQ,1229643273326583808,@Kaiosama_King Smh!! Thats what we doing out here now?? Sucka punchin people?? Weakass....,1,0.0,1.0,,ethnicity/race,1,1,1,1,1,1
475,1229604569161691136,Weak ass nigga had sneak him from the back come fight a Black”Meauli” nigga that know how to fight pussy ass niggas https://t.co/C7llgmnSNQ,1229816667896594433,@Kaiosama_King Oh wow!!! From the back dude?? Like really? Smh that was a cheap shot!,1,1.0,0.0,,ethnicity/race,1,1,0,1,1,3
476,1229604569161691136,Weak ass nigga had sneak him from the back come fight a Black”Meauli” nigga that know how to fight pussy ass niggas https://t.co/C7llgmnSNQ,1229836678245699584,@Kaiosama_King 👎🏽👎🏽👎🏽 that was wack,1,0.0,0.0,,ethnicity/race,1,1,0,1,1,2
629,1277812352432443393,I bet you all all 14.7k likes are stupid white faggots https://t.co/vMJjWhJ9vo,1277813331219406850,@lolimnotrich Girl YOU are by definition a white faggot. Why does anyone have to argue over reclaiming slurs. Just let the ones who wanna reclaim it reclaim it and just dont say it to people who dont want to? Not everybody's queer experience is the same.,1,1.0,1.0,,lgbtqia+,3,2,1,2,1,2
954,1302075694223101953,I done seen a nigga say he love me and tell the next  bitch he don’t fw me so when it comes to these niggas ion trust shit ..,1302444309103497216,@hecraveskay Stop letting past events influence or categorize a whole gender,1,0.0,0.0,,ethnicity/race,3,2,0,1,1,3
955,1302075694223101953,I done seen a nigga say he love me and tell the next  bitch he don’t fw me so when it comes to these niggas ion trust shit ..,1302373758859128833,"@hecraveskay Who is this white girl throwing ""nigga"" around all willy nilly?",1,0.0,0.0,,ethnicity/race,1,1,0,1,1,2
956,1302075694223101953,I done seen a nigga say he love me and tell the next  bitch he don’t fw me so when it comes to these niggas ion trust shit ..,1302627844170940416,@hecraveskay @Ladiiscorpio_ and I’ve been thru a lot with a bitch that’s fucked over me said fucked up shit and abused me so when it come to you bitches ion trust shit,1,1.0,1.0,,ethnicity/race,3,2,1,2,1,2
957,1302075694223101953,I done seen a nigga say he love me and tell the next  bitch he don’t fw me so when it comes to these niggas ion trust shit ..,1302635433235537922,@hecraveskay 😂 hoes do the exact same,1,0.0,1.0,,ethnicity/race,1,1,0,1,1,2
958,1302075694223101953,I done seen a nigga say he love me and tell the next  bitch he don’t fw me so when it comes to these niggas ion trust shit ..,1302641806081957888,@hecraveskay @janeand_tarzan Not all men  are the same,1,0.0,0.0,,ethnicity/race,2,1,0,1,1,3
959,1302075694223101953,I done seen a nigga say he love me and tell the next  bitch he don’t fw me so when it comes to these niggas ion trust shit ..,1302796476637118473,"@hecraveskay So we can’t love you and not fuck with you at the same time ? Lol women think so simple and black and white. Maybe your stupid ass pissed me off this week and I don’t fw you as of now ? A man leaves a  woman he’s a deadbeat or Weak or can’t handle her, she leaves it’s empowering",1,1.0,1.0,,ethnicity/race,3,2,1,3,1,2
